Date,Price,Deaths,Pandemic disaster,Timestamp
1/6/2019,4004.1,,,1546347661
1/7/2019,3985.9,,,1546434061
1/8/2019,3971,,,1546520461
1/9/2019,3978,,,1546606861
1/10/2019,3603.7,,,1546693261
1/11/2019,3616.5,,,1546779661
1/12/2019,3597.2,,,1546866061
1/13/2019,3490.2,,,1546952461
1/14/2019,3638.1,,,1547038861
1/15/2019,3571.3,,,1547125261
1/16/2019,3588,,,1547211661
1/17/2019,3626.4,,,1547298061
1/18/2019,3605.6,,,1547384461
1/19/2019,3677.8,,,1547470861
1/20/2019,3542.3,,,1547557261
1/21/2019,3536.7,,,1547643661
1/22/2019,3580.1,,,1547730061
1/23/2019,3561.5,,,1547816461
1/24/2019,3574.3,,,1547902861
1/25/2019,3572,,,1547989261
1/26/2019,3570.9,,,1548075661
1/27/2019,3555.6,,,1548162061
1/28/2019,3442.8,,,1548248461
1/29/2019,3414.8,,,1548334861
1/30/2019,3460,,,1548421261
1/31/2019,3437.2,,,1548507661
2/1/2019,3467.9,,,1548594061
2/2/2019,3502.5,,,1548680461
2/3/2019,3459.1,,,1548766861
2/4/2019,3462.8,,,1548853261
2/5/2019,3468.4,,,1548939661
2/6/2019,3404.3,,,1549026061
2/7/2019,3397.7,,,1549112461
2/8/2019,3661.7,,,1549198861
2/9/2019,3661.4,,,1549285261
2/10/2019,3679,,,1549371661
2/11/2019,3631.8,,,1549458061
2/12/2019,3632,,,1549544461
2/13/2019,3611.5,,,1549630861
2/14/2019,3592.6,,,1549717261
2/15/2019,3604.7,,,1549803661
2/16/2019,3616.8,,,1549890061
2/17/2019,3664.2,,,1549976461
2/18/2019,3896,,,1550062861
2/19/2019,3914.3,,,1550149261
2/20/2019,3972.4,,,1550235661
2/21/2019,3936.6,,,1550322061
2/22/2019,3965.2,,,1550408461
2/23/2019,4120.4,,,1550494861
2/24/2019,3755.2,,,1550581261
2/25/2019,3833.7,,,1550667661
2/26/2019,3810.3,,,1550754061
2/27/2019,3814.6,,,1550840461
2/28/2019,3816.6,,,1550926861
3/1/2019,3821.9,,,1551013261
3/2/2019,3823.1,,,1551099661
3/3/2019,3809.5,,,1551186061
3/4/2019,3715.9,,,1551272461
3/5/2019,3857.2,,,1551358861
3/6/2019,3863,,,1551445261
3/7/2019,3875.1,,,1551531661
3/8/2019,3865.9,,,1551618061
3/9/2019,3944.3,,,1551704461
3/10/2019,3915.2,,,1551790861
3/11/2019,3870.3,,,1551877261
3/12/2019,3886,,,1551963661
3/13/2019,3865.1,,,1552050061
3/14/2019,3879,,,1552136461
3/15/2019,3924.3,,,1552222861
3/16/2019,4006.4,,,1552309261
3/17/2019,3981.5,,,1552395661
3/18/2019,3990.2,,,1552482061
3/19/2019,4017,,,1552568461
3/20/2019,4041.2,,,1552654861
3/21/2019,3982.2,,,1552741261
3/22/2019,3990.4,,,1552827661
3/23/2019,4002.5,,,1552914061
3/24/2019,3994.7,,,1553000461
3/25/2019,3937,,,1553086861
3/26/2019,3942.8,,,1553173261
3/27/2019,4041.7,,,1553259661
3/28/2019,4025.6,,,1553346061
3/29/2019,4102.2,,,1553432461
3/30/2019,4111.8,,,1553518861
3/31/2019,4102.3,,,1553605261
4/1/2019,4145.1,,,1553691661
4/2/2019,4859.3,,,1553778061
4/3/2019,4968.7,,,1553864461
4/4/2019,4902.4,,,1553950861
4/5/2019,5010.2,,,1554037261
4/6/2019,5046.2,,,1554123661
4/7/2019,5173.6,,,1554210061
4/8/2019,5245.2,,,1554296461
4/9/2019,5158.4,,,1554382861
4/10/2019,5307.8,,,1554469261
4/11/2019,5022.6,,,1554555661
4/12/2019,5054.2,,,1554642061
4/13/2019,5051.8,,,1554728461
4/14/2019,5134.8,,,1554814861
4/15/2019,5032.3,,,1554901261
4/16/2019,5180.9,,,1554987661
4/17/2019,5208.3,,,1555074061
4/18/2019,5264.7,,,1555160461
4/19/2019,5241,,,1555246861
4/20/2019,5290.2,,,1555333261
4/21/2019,5243.5,,,1555419661
4/22/2019,5346.7,,,1555506061
4/23/2019,5511.6,,,1555592461
4/24/2019,5415.6,,,1555678861
4/25/2019,5209.1,,,1555765261
4/26/2019,5298.3,,,1555851661
4/27/2019,5265.9,,,1555938061
4/28/2019,5302.3,,,1556024461
4/29/2019,5235,,,1556110861
4/30/2019,5320.8,,,1556197261
5/1/2019,5384.2,,,1556283661
5/2/2019,5493.8,,,1556370061
5/3/2019,5766.8,,,1556456461
5/4/2019,5830.9,,,1556542861
5/5/2019,5774.9,,,1556629261
5/6/2019,5745.1,,,1556715661
5/7/2019,5849.5,,,1556802061
5/8/2019,5990.3,,,1556888461
5/9/2019,6191.5,,,1556974861
5/10/2019,6386,,,1557061261
5/11/2019,7190.3,,,1557147661
5/12/2019,6984.8,,,1557234061
5/13/2019,7806,,,1557320461
5/14/2019,7994.6,,,1557406861
5/15/2019,8164.6,,,1557493261
5/16/2019,7871.8,,,1557579661
5/17/2019,7359.5,,,1557666061
5/18/2019,7262.6,,,1557752461
5/19/2019,8157.2,,,1557838861
5/20/2019,7965.3,,,1557925261
5/21/2019,7930.3,,,1558011661
5/22/2019,7635.7,,,1558098061
5/23/2019,7852.1,,,1558184461
5/24/2019,7970.1,,,1558270861
5/25/2019,8027.4,,,1558357261
5/26/2019,8630.2,,,1558443661
5/27/2019,8760.1,,,1558530061
5/28/2019,8716.3,,,1558616461
5/29/2019,8647.8,,,1558702861
5/30/2019,8271.9,,,1558789261
5/31/2019,8558.3,,,1558875661
6/1/2019,8545.7,,,1558962061
6/2/2019,8728.6,,,1559048461
6/3/2019,8124.8,,,1559134861
6/4/2019,7685.5,,,1559221261
6/5/2019,7779.1,,,1559307661
6/6/2019,7784.9,,,1559394061
6/7/2019,7985.2,,,1559480461
6/8/2019,7901.4,,,1559566861
6/9/2019,7635,,,1559653261
6/10/2019,7987.8,,,1559739661
6/11/2019,7888,,,1559826061
6/12/2019,8133.1,,,1559912461
6/13/2019,8219,,,1559998861
6/14/2019,8656.1,,,1560085261
6/15/2019,8812.5,,,1560171661
6/16/2019,8962.5,,,1560258061
6/17/2019,9318.8,,,1560344461
6/18/2019,9080.6,,,1560430861
6/19/2019,9255.4,,,1560517261
6/20/2019,9517,,,1560603661
6/21/2019,10179.3,,,1560690061
6/22/2019,10721.7,,,1560776461
6/23/2019,10897.1,,,1560862861
6/24/2019,11046.4,,,1560949261
6/25/2019,11809.9,,,1561035661
6/26/2019,13063.8,,,1561122061
6/27/2019,11287.8,,,1561208461
6/28/2019,12409.1,,,1561294861
6/29/2019,11906.5,,,1561381261
6/30/2019,10818.6,,,1561467661
7/1/2019,10616.6,,,1561554061
7/2/2019,10835.9,,,1561640461
7/3/2019,11900.8,,,1561726861
7/4/2019,11163.1,,,1561813261
7/5/2019,10970.2,,,1561899661
7/6/2019,11268,,,1561986061
7/7/2019,11415.9,,,1562072461
7/8/2019,12252.6,,,1562158861
7/9/2019,12541.5,,,1562245261
7/10/2019,12110.6,,,1562331661
7/11/2019,11342.3,,,1562418061
7/12/2019,11762.1,,,1562504461
7/13/2019,11364.9,,,1562590861
7/14/2019,10200.1,,,1562677261
7/15/2019,10845.9,,,1562763661
7/16/2019,9424.8,,,1562850061
7/17/2019,9723.2,,,1562936461
7/18/2019,10651.4,,,1563022861
7/19/2019,10571.5,,,1563109261
7/20/2019,10826.7,,,1563195661
7/21/2019,10714.4,,,1563282061
7/22/2019,10412.5,,,1563368461
7/23/2019,9888.7,,,1563454861
7/24/2019,9804.3,,,1563541261
7/25/2019,9945.3,,,1563627661
7/26/2019,9831,,,1563714061
7/27/2019,9492.1,,,1563800461
7/28/2019,9727.8,,,1563886861
7/29/2019,9580.9,,,1563973261
7/30/2019,9580.7,,,1564059661
7/31/2019,10082,,,1564146061
8/1/2019,10380,,,1564232461
8/2/2019,10520.1,,,1564318861
8/3/2019,10815.7,,,1564405261
8/4/2019,10934.6,,,1564491661
8/5/2019,11816.8,,,1564578061
8/6/2019,11480.9,,,1564664461
8/7/2019,12013.9,,,1564750861
8/8/2019,12191.6,,,1564837261
8/9/2019,12089.8,,,1564923661
8/10/2019,11314.5,,,1565010061
8/11/2019,11517.2,,,1565096461
8/12/2019,11394.2,,,1565182861
8/13/2019,10892.9,,,1565269261
8/14/2019,10049.4,,,1565355661
8/15/2019,10303.4,,,1565442061
8/16/2019,10335.6,,,1565528461
8/17/2019,10218.1,,,1565614861
8/18/2019,10312.7,,,1565701261
8/19/2019,10910.7,,,1565787661
8/20/2019,10752.6,,,1565874061
8/21/2019,10141.5,,,1565960461
8/22/2019,10105,,,1566046861
8/23/2019,10388.7,,,1566133261
8/24/2019,10131,,,1566219661
8/25/2019,10136.3,,,1566306061
8/26/2019,10371.8,,,1566392461
8/27/2019,10184.8,,,1566478861
8/28/2019,9729.4,,,1566565261
8/29/2019,9491,,,1566651661
8/30/2019,9585.4,,,1566738061
8/31/2019,9594.4,,,1566824461
9/1/2019,9729.3,,,1566910861
9/2/2019,10348.8,,,1566997261
9/3/2019,10612.3,,,1567083661
9/4/2019,10568.2,,,1567170061
9/5/2019,10566.9,,,1567256461
9/6/2019,10309.3,,,1567342861
9/7/2019,10461.1,,,1567429261
9/8/2019,10402.8,,,1567515661
9/9/2019,10309,,,1567602061
9/10/2019,10105.4,,,1567688461
9/11/2019,10162.5,,,1567774861
9/12/2019,10415.1,,,1567861261
9/13/2019,10342.1,,,1567947661
9/14/2019,10337.3,,,1568034061
9/15/2019,10311.5,,,1568120461
9/16/2019,10255.5,,,1568206861
9/17/2019,10195.7,,,1568293261
9/18/2019,10164.7,,,1568379661
9/19/2019,10250.5,,,1568466061
9/20/2019,10172.7,,,1568552461
9/21/2019,9993,,,1568638861
9/22/2019,10031.6,,,1568725261
9/23/2019,9702.2,,,1568811661
9/24/2019,8513.9,,,1568898061
9/25/2019,8432.4,,,1568984461
9/26/2019,8063.8,,,1569070861
9/27/2019,8184.9,,,1569157261
9/28/2019,8208.5,,,1569243661
9/29/2019,8049.1,,,1569330061
9/30/2019,8284.3,,,1569416461
10/1/2019,8302.7,,,1569502861
10/2/2019,8364.1,,,1569589261
10/3/2019,8226.9,,,1569675661
10/4/2019,8148.1,,,1569762061
10/5/2019,8127.3,,,1569848461
10/6/2019,7881.9,,,1569934861
10/7/2019,8198.6,,,1570021261
10/8/2019,8182.9,,,1570107661
10/9/2019,8566.7,,,1570194061
10/10/2019,8562.3,,,1570280461
10/11/2019,8267.8,,,1570366861
10/12/2019,8304.4,,,1570453261
10/13/2019,8281.5,,,1570539661
10/14/2019,8353.3,,,1570626061
10/15/2019,8167.2,,,1570712461
10/16/2019,8000.4,,,1570798861
10/17/2019,8073.3,,,1570885261
10/18/2019,7948.5,,,1570971661
10/19/2019,7957.3,,,1571058061
10/20/2019,8223.4,,,1571144461
10/21/2019,8208.2,,,1571230861
10/22/2019,8031.4,,,1571317261
10/23/2019,7477,,,1571403661
10/24/2019,7422.7,,,1571490061
10/25/2019,8658.3,,,1571576461
10/26/2019,9230.6,,,1571662861
10/27/2019,9529.6,,,1571749261
10/28/2019,9207.2,,,1571835661
10/29/2019,9411.3,,,1571922061
10/30/2019,9157.9,,,1572008461
10/31/2019,9152.6,,,1572094861
11/1/2019,9230.1,,,1572181261
11/2/2019,9300.6,,,1572267661
11/3/2019,9198.3,,,1572354061
11/4/2019,9396.4,,,1572440461
11/5/2019,9310.8,,,1572526861
11/6/2019,9338.9,,,1572613261
11/7/2019,9223.5,,,1572699661
11/8/2019,8778.2,,,1572786061
11/9/2019,8804.5,,,1572872461
11/10/2019,9036.8,,,1572958861
11/11/2019,8736.9,,,1573045261
11/12/2019,8812.6,,,1573131661
11/13/2019,8783.1,,,1573218061
11/14/2019,8661.2,,,1573304461
11/15/2019,8476.3,,,1573390861
11/16/2019,8497.3,,,1573477261
11/17/2019,8509.8,,,1573563661
11/18/2019,8208.4,,,1573650061
11/19/2019,8145.7,,,1573736461
11/20/2019,8099.3,,,1573822861
11/21/2019,7627.9,,,1573909261
11/22/2019,7272.5,,,1573995661
11/23/2019,7324.1,,,1574082061
11/24/2019,6924.7,,,1574168461
11/25/2019,7115.6,,,1574254861
11/26/2019,7162.8,,,1574341261
11/27/2019,7510.6,,,1574427661
11/28/2019,7426.7,,,1574514061
11/29/2019,7742.7,,,1574600461
11/30/2019,7546.6,,,1574686861
12/1/2019,7396.4,,,1574773261
12/2/2019,7298.2,,,1574859661
12/3/2019,7291.8,,,1574946061
12/4/2019,7204.4,,,1575032461
12/5/2019,7399.2,,,1575118861
12/6/2019,7530.8,,,1575205261
12/7/2019,7510.9,,,1575291661
12/8/2019,7524.4,,,1575378061
12/9/2019,7355.8,,,1575464461
12/10/2019,7235.7,,,1575550861
12/11/2019,7208,,,1575637261
12/12/2019,7208,,,1575723661
12/13/2019,7255.2,,,1575810061
12/14/2019,7080.8,,,1575896461
12/15/2019,7128.5,,,1575982861
12/16/2019,6903.5,,,1576069261
12/17/2019,6613.3,,,1576155661
12/18/2019,7276,,,1576242061
12/19/2019,7165.5,,,1576328461
12/20/2019,7196.4,,,1576414861
12/21/2019,7156.2,,,1576501261
12/22/2019,7495.8,,,1576587661
12/23/2019,7322.8,,,1576674061
12/24/2019,7268.3,,,1576760461
12/25/2019,7224.8,,,1576846861
12/26/2019,7210.9,,,1576933261
12/27/2019,7261.7,,,1577019661
12/28/2019,7321.5,,,1577106061
12/29/2019,7397.5,,,1577192461
12/30/2019,7261.8,,,1577278861
12/31/2019,7196.4,,,1577365261
1/1/2020,7199.8,,,1577451661
1/2/2020,6967,,,1577538061
1/3/2020,7343.1,,,1577624461
1/4/2020,7376.8,,,1577710861
1/5/2020,7372.5,,,1577797261
1/6/2020,7759.1,,,1577883661
1/7/2020,8155.7,,,1577970061
1/8/2020,8059.6,,,1578056461
1/9/2020,7842.4,,,1578142861
1/10/2020,8187.1,,,1578229261
1/11/2020,8024.1,,,1578315661
1/12/2020,8187.6,,,1578402061
1/13/2020,8111.4,,,1578488461
1/14/2020,8829.2,,,1578574861
1/15/2020,8818.3,,,1578661261
1/16/2020,8726.9,,,1578747661
1/17/2020,8913.1,,,1578834061
1/18/2020,8916.3,,,1578920461
1/19/2020,8706.2,,,1579006861
1/20/2020,8641.9,,,1579093261
1/21/2020,8732.6,,,1579179661
1/22/2020,8678.5,,,1579266061
1/23/2020,8405.1,,,1579352461
1/24/2020,8439.9,19,Covid,1579438861
1/25/2020,8341.6,15,Covid,1579525261
1/26/2020,8607.8,24,Covid,1579611661
1/27/2020,8866.6,26,Covid,1579698061
1/28/2020,9377.3,27,Covid,1579784461
1/29/2020,9298.9,39,Covid,1579870861
1/30/2020,9507.3,44,Covid,1579957261
1/31/2020,9349.1,46,Covid,1580043661
2/1/2020,9381.6,45,Covid,1580130061
2/2/2020,9334.9,58,Covid,1580216461
2/3/2020,9296.6,64,Covid,1580302861
2/4/2020,9193.9,67,Covid,1580389261
2/5/2020,9611.8,73,Covid,1580475661
2/6/2020,9772,73,Covid,1580562061
2/7/2020,9818.6,86,Covid,1580648461
2/8/2020,9895.5,94,Covid,1580734861
2/9/2020,10151.5,98,Covid,1580821261
2/10/2020,9854.1,108,Covid,1580907661
2/11/2020,10229.5,97,Covid,1580994061
2/12/2020,10317.7,146,Covid,1581080461
2/13/2020,10235.1,122,Covid,1581166861
2/14/2020,10333,133,Covid,1581253261
2/15/2020,9907.7,142,Covid,1581339661
2/16/2020,9932.3,106,Covid,1581426061
2/17/2020,9701.4,98,Covid,1581512461
2/18/2020,10158.4,136,Covid,1581598861
2/19/2020,9609.4,117,Covid,1581685261
2/20/2020,9602.4,121,Covid,1581771661
2/21/2020,9684.5,113,Covid,1581858061
2/22/2020,9655.7,100,Covid,1581944461
2/23/2020,9942.7,158,Covid,1582030861
2/24/2020,9662.7,81,Covid,1582117261
2/25/2020,9317.2,64,Covid,1582203661
2/26/2020,8800.3,37,Covid,1582290061
2/27/2020,8818.6,58,Covid,1582376461
2/28/2020,8697.5,65,Covid,1582462861
2/29/2020,8543.7,54,Covid,1582549261
3/1/2020,8540,73,Covid,1582635661
3/2/2020,8904.8,67,Covid,1582722061
3/3/2020,8761.4,85,Covid,1582808461
3/4/2020,8757.9,83,Covid,1582894861
3/5/2020,9060.3,104,Covid,1582981261
3/6/2020,9134.8,106,Covid,1583067661
3/7/2020,8887.8,108,Covid,1583154061
3/8/2020,8034.1,227,Covid,1583240461
3/9/2020,7933,197,Covid,1583326861
3/10/2020,7891.2,275,Covid,1583413261
3/11/2020,7935.1,330,Covid,1583499661
3/12/2020,4826,378,Covid,1583586061
3/13/2020,5584.3,450,Covid,1583672461
3/14/2020,5182.7,425,Covid,1583758861
3/15/2020,5366.3,704,Covid,1583845261
3/16/2020,5030,668,Covid,1583931661
3/17/2020,5261.1,841,Covid,1584018061
3/18/2020,5361.4,1002,Covid,1584104461
3/19/2020,6172,1071,Covid,1584190861
3/20/2020,6205.3,1387,Covid,1584277261
3/21/2020,6186.2,1654,Covid,1584363661
3/22/2020,5822.1,1706,Covid,1584450061
3/23/2020,6468.9,1985,Covid,1584536461
3/24/2020,6744.6,2551,Covid,1584622861
3/25/2020,6678.9,2576,Covid,1584709261
3/26/2020,6725.1,3046,Covid,1584795661
3/27/2020,6373.4,3513,Covid,1584882061
3/28/2020,6233.7,3796,Covid,1584968461
3/29/2020,5890.4,3433,Covid,1585054861
3/30/2020,6391,4314,Covid,1585141261
3/31/2020,6412.5,4660,Covid,1585227661
4/1/2020,6638.5,5359,Covid,1585314061
4/2/2020,6800.5,6311,Covid,1585400461
4/3/2020,6735.9,6208,Covid,1585486861
4/4/2020,6857.4,6263,Covid,1585573261
4/5/2020,6772.7,5222,Covid,1585659661
4/6/2020,7332.3,5868,Covid,1585746061
4/7/2020,7185.2,7729,Covid,1585832461
4/8/2020,7361.2,6981,Covid,1585918861
4/9/2020,7289,7858,Covid,1586005261
4/10/2020,6863.1,7371,Covid,1586091661
4/11/2020,6867.8,6474,Covid,1586178061
4/12/2020,6917.6,5900,Covid,1586264461
4/13/2020,6841.3,6022,Covid,1586350861
4/14/2020,6850.9,7709,Covid,1586437261
4/15/2020,6629.1,8528,Covid,1586523661
4/16/2020,7085.6,7205,Covid,1586610061
4/17/2020,7035.8,8915,Covid,1586696461
4/18/2020,7230.8,6989,Covid,1586782861
4/19/2020,7122.9,5396,Covid,1586869261
4/20/2020,6833.5,6303,Covid,1586955661
4/21/2020,6842.5,7803,Covid,1587042061
4/22/2020,7112.9,7101,Covid,1587128461
4/23/2020,7488.5,7219,Covid,1587214861
4/24/2020,7503.8,6926,Covid,1587301261
4/25/2020,7540.4,6729,Covid,1587387661
4/26/2020,7678.9,4528,Covid,1587474061
4/27/2020,7766,5298,Covid,1587560461
4/28/2020,7746.9,7641,Covid,1587646861
4/29/2020,8770.9,7493,Covid,1587733261
4/30/2020,8629,6450,Covid,1587819661
5/1/2020,8821.6,6684,Covid,1587906061
5/2/2020,8966.3,6352,Covid,1587992461
5/3/2020,8885.5,4542,Covid,1588078861
5/4/2020,8874.7,5402,Covid,1588165261
5/5/2020,9001,6704,Covid,1588251661
5/6/2020,9151.4,7536,Covid,1588338061
5/7/2020,9979.8,6413,Covid,1588424461
5/8/2020,9806.2,6193,Covid,1588510861
5/9/2020,9554.6,5462,Covid,1588597261
5/10/2020,8738.8,5141,Covid,1588683661
5/11/2020,8579.8,4657,Covid,1588770061
5/12/2020,8813.8,6523,Covid,1588856461
5/13/2020,9298.7,5954,Covid,1588942861
5/14/2020,9778.4,6004,Covid,1589029261
5/15/2020,9318,5829,Covid,1589115661
5/16/2020,9379.5,5025,Covid,1589202061
5/17/2020,9677.7,4104,Covid,1589288461
5/18/2020,9730.7,4554,Covid,1589374861
5/19/2020,9773.3,6031,Covid,1589461261
5/20/2020,9512.3,5449,Covid,1589547661
5/21/2020,9059,5780,Covid,1589634061
5/22/2020,9169.7,5570,Covid,1589720461
5/23/2020,9177,4847,Covid,1589806861
5/24/2020,8728.2,4152,Covid,1589893261
5/25/2020,8898.2,4459,Covid,1589979661
5/26/2020,8842.5,4710,Covid,1590066061
5/27/2020,9199.1,5763,Covid,1590152461
5/28/2020,9572.2,5336,Covid,1590238861
5/29/2020,9424.8,5422,Covid,1590325261
5/30/2020,9692.5,4838,Covid,1590411661
5/31/2020,9454.8,4130,Covid,1590498061
6/1/2020,10189.3,4130,Covid,1590584461
6/2/2020,9527.6,5648,Covid,1590670861
6/3/2020,9667.2,5659,Covid,1590757261
6/4/2020,9794.4,5643,Covid,1590843661
6/5/2020,9631.2,5319,Covid,1590930061
6/6/2020,9669.6,4935,Covid,1591016461
6/7/2020,9742.6,4422,Covid,1591102861
6/8/2020,9777.9,4286,Covid,1591189261
6/9/2020,9768.8,5574,Covid,1591275661
6/10/2020,9878.8,5902,Covid,1591362061
6/11/2020,9283.2,5572,Covid,1591448461
6/12/2020,9466.6,5408,Covid,1591534861
6/13/2020,9471.3,5124,Covid,1591621261
6/14/2020,9345.3,4339,Covid,1591707661
6/15/2020,9425.4,4570,Covid,1591794061
6/16/2020,9523.5,7433,Covid,1591880461
6/17/2020,9464.6,5914,Covid,1591966861
6/18/2020,9388.1,5895,Covid,1592053261
6/19/2020,9314,5827,Covid,1592139661
6/20/2020,9358.8,5060,Covid,1592226061
6/21/2020,9296.4,4426,Covid,1592312461
6/22/2020,9683.7,4043,Covid,1592398861
6/23/2020,9624.6,5860,Covid,1592485261
6/24/2020,9302,5541,Covid,1592571661
